Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4208,World Soccer Winning Eleven 8: Liveware Evolution,PlayStation 2,2005,Sports,Konami Digital Entertainment,0,0,0.47,0,0.47
4210,Cars: Race-O-Rama,PlayStation 2,2009,Racing,THQ,0.27,0.03,0,0.17,0.47
4211,Downhill Domination,PlayStation 2,2003,Racing,Codemasters,0.23,0.18,0,0.06,0.47
4214,World Series of Poker,PlayStation 2,2005,Misc,Activision,0.39,0.01,0,0.06,0.47
4222,Godzilla: Save the Earth,PlayStation 2,2004,Fighting,Atari,0.23,0.18,0,0.06,0.47
4226,Mat Hoffman's Pro BMX 2,PlayStation 2,2002,Sports,Activision,0.23,0.18,0,0.06,0.46
4227,Metal Gear Solid: The Essential Collection,PlayStation 2,2007,Adventure,Konami Digital Entertainment,0.23,0.18,0,0.06,0.46
4240,Rygar: The Legendary Adventure,PlayStation 2,2002,Action,Wanadoo,0.2,0.15,0.06,0.05,0.46
4243,Kessen II,PlayStation 2,2001,Strategy,THQ,0.13,0.1,0.2,0.03,0.46
4253,SingStar Amped,PlayStation 2,2007,Misc,Sony Computer Entertainment,0.23,0.18,0,0.06,0.46
4254,Brothers In Arms: Earned in Blood,PlayStation 2,2005,Shooter,Ubisoft,0.38,0.01,0,0.06,0.46
4257,Dragon Ball Z: Sagas,PlayStation 2,2005,Fighting,Atari,0.38,0.01,0,0.06,0.46
4266,Brothers In Arms: Road to Hill 30,PlayStation 2,2005,Shooter,Ubisoft,0.38,0.01,0,0.06,0.46
4270,The Mark of Kri,PlayStation 2,2002,Action,Sony Computer Entertainment,0.22,0.18,0,0.06,0.46
4271,Jampack Winter 2003 (RP-M),PlayStation 2,2003,Misc,Sony Computer Entertainment,0.22,0.18,0,0.06,0.46
4281,Jak and Daxter: The Lost Frontier,PlayStation 2,2009,Platform,Sony Computer Entertainment,0.22,0.17,0,0.06,0.46
4282,Momotarou Dentetsu 11,PlayStation 2,2002,Misc,Hudson Soft,0,0,0.46,0,0.46
4291,Delta Force: Black Hawk Down,PlayStation 2,2005,Shooter,NovaLogic,0.22,0.17,0,0.06,0.46
4296,.hack//Outbreak Part 3,PlayStation 2,2002,Role-Playing,Atari,0.14,0.11,0.17,0.04,0.46
4320,Jikkyou Powerful Pro Yakyuu 12,PlayStation 2,2005,Sports,Konami Digital Entertainment,0,0,0.45,0,0.45
4328,The Powerpuff Girls: Relish Rampage,PlayStation 2,2002,Action,BAM! Entertainment,0.22,0.17,0,0.06,0.45
4334,NFL Head Coach,PlayStation 2,2006,Sports,Electronic Arts,0.38,0.01,0,0.06,0.45
4341,Area 51,PlayStation 2,2005,Shooter,Midway Games,0.22,0.17,0,0.06,0.45
4344,NHL 2005,PlayStation 2,2004,Sports,Electronic Arts,0.22,0.17,0,0.06,0.45
4362,World Soccer Winning Eleven 5 Final Evolution,PlayStation 2,2001,Sports,Konami Digital Entertainment,0,0,0.45,0,0.45
4364,Sphinx and the Cursed Mummy,PlayStation 2,2003,Action,THQ,0.22,0.17,0,0.06,0.45
4374,Shin Megami Tensei: Persona 3,PlayStation 2,2006,Role-Playing,Tecmo Koei,0.22,0.03,0,0.2,0.45
4383,SingStar Take That,PlayStation 2,2009,Misc,Sony Computer Entertainment,0,0.06,0,0.39,0.45
4386,Disney Sing It! High School Musical 3: Senior Year,PlayStation 2,2008,Misc,Disney Interactive Studios,0.09,0.02,0,0.34,0.45
4388,Samurai Warriors: Xtreme Legends,PlayStation 2,2004,Action,Tecmo Koei,0.04,0.03,0.36,0.01,0.45
4400,Sled Storm,PlayStation 2,2002,Racing,Electronic Arts,0.22,0.17,0,0.06,0.45
4405,Scooby-Doo! Mystery Mayhem,PlayStation 2,2004,Action,THQ,0.22,0.17,0,0.06,0.45
4411,Yu-Gi-Oh! Capsule Monster Coliseum,PlayStation 2,2004,Misc,Konami Digital Entertainment,0.22,0.17,0,0.06,0.44
4413,Major League Baseball 2K6,PlayStation 2,2006,Sports,Spike,0.37,0.01,0,0.06,0.44
4414,Jampack Volume 13 (RP-M),PlayStation 2,2005,Misc,Sony Computer Entertainment,0.37,0.01,0,0.06,0.44
4417,Teenage Mutant Ninja Turtles 2: Battle Nexus,PlayStation 2,2004,Action,Konami Digital Entertainment,0.22,0.17,0,0.06,0.44
4418,"SpongeBob SquarePants: Lights, Camera, Pants!",PlayStation 2,2005,Misc,THQ,0.37,0.01,0,0.06,0.44
4421,The Thing,PlayStation 2,2002,Adventure,Vivendi Games,0.22,0.17,0,0.06,0.44
4423,Van Helsing,PlayStation 2,2004,Action,Activision,0.22,0.17,0,0.06,0.44
4429,Spawn: Armageddon,PlayStation 2,2003,Action,Electronic Arts,0.22,0.17,0,0.06,0.44
4435,Battlefield 2: Modern Combat,PlayStation 2,2005,Shooter,Electronic Arts,0.37,0.01,0,0.06,0.44
4449,Gundam SEED: Federation vs. Z.A.F.T.,PlayStation 2,2005,Shooter,Namco Bandai Games,0,0,0.44,0,0.44
4459,Super Robot Taisen OG: Original Generations,PlayStation 2,2007,Strategy,Banpresto,0,0,0.44,0,0.44
4465,Jikkyou Powerful Pro Yakyuu 9,PlayStation 2,2002,Sports,Konami Digital Entertainment,0,0,0.44,0,0.44
4472,Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,PlayStation 2,2003,Misc,Namco Bandai Games,0,0,0.44,0,0.44
4481,Naruto: Ultimate Ninja 3,PlayStation 2,2005,Fighting,Atari,0.36,0.01,0,0.06,0.44
4482,SingStar Motown,PlayStation 2,2009,Misc,Sony Computer Entertainment,0,0.06,0,0.38,0.44
4485,Mobile Suit Gundam: One Year War,PlayStation 2,2005,Action,Namco Bandai Games,0,0,0.44,0,0.44
4487,NFL Blitz 20-03,PlayStation 2,2002,Sports,Midway Games,0.21,0.17,0,0.06,0.44
4489,SpongeBob's Atlantis SquarePantis,PlayStation 2,2007,Action,THQ,0.36,0.01,0,0.06,0.44
4498,Primal,PlayStation 2,2003,Action,Sony Computer Entertainment,0.21,0.17,0,0.06,0.43
4501,007: Quantum of Solace,PlayStation 2,2008,Action,Activision,0.17,0,0,0.26,0.43
4506,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PlayStation 2,2005,Action,Disney Interactive Studios,0.36,0.01,0,0.06,0.43
4514,Bionicle,PlayStation 2,2003,Action,Electronic Arts,0.21,0.17,0,0.06,0.43
4518,TimeSplitters,PlayStation 2,2000,Shooter,Eidos Interactive,0.21,0.17,0,0.06,0.43
4520,InuYasha: The Secret of the Cursed Mask,PlayStation 2,2004,Role-Playing,Namco Bandai Games,0.21,0.17,0,0.06,0.43
4529,Ghostbusters: The Video Game,PlayStation 2,2009,Action,Atari,0.15,0.04,0,0.24,0.43
4530,Hunter: The Reckoning  Wayward,PlayStation 2,2003,Action,Interplay,0.21,0.16,0,0.06,0.43
4539,EyeToy: AntiGrav,PlayStation 2,2004,Sports,Sony Computer Entertainment,0.36,0.01,0,0.06,0.43
4541,EverQuest Online Adventures,PlayStation 2,2003,Role-Playing,Sony Online Entertainment,0.21,0.16,0,0.05,0.43
4544,Mobile Suit Gundam: Zeonic Front,PlayStation 2,2001,Simulation,Namco Bandai Games,0.09,0.07,0.25,0.02,0.43
4548,Monopoly,PlayStation 2,2008,Misc,Electronic Arts,0.21,0.16,0,0.05,0.43
4549,Dawn of Mana,PlayStation 2,2006,Role-Playing,Square Enix,0.07,0.05,0.29,0.02,0.43
4562,Bakugan: Battle Brawlers,PlayStation 2,2009,Action,Activision,0.21,0.16,0,0.05,0.43
4565,SEGA Classics Collection,PlayStation 2,2005,Misc,Sega,0.21,0.16,0,0.05,0.43
4575,The Legend of Spyro: The Eternal Night,PlayStation 2,2007,Platform,Vivendi Games,0.21,0.16,0,0.05,0.42
4578,25 to Life,PlayStation 2,2006,Shooter,Eidos Interactive,0.35,0.01,0,0.06,0.42
4579,NHL 2K6,PlayStation 2,2005,Sports,Take-Two Interactive,0.21,0.16,0,0.05,0.42
4583,Dog's Life,PlayStation 2,2003,Adventure,Sony Computer Entertainment,0.21,0.16,0,0.05,0.42
4595,All-Star Baseball 2004,PlayStation 2,2003,Sports,Acclaim Entertainment,0.21,0.16,0,0.05,0.42
4605,Hot Wheels World Race,PlayStation 2,2003,Racing,THQ,0.21,0.16,0,0.05,0.42
4606,Avatar: The Last Airbender - The Burning Earth,PlayStation 2,2007,Action,THQ,0.21,0.16,0,0.05,0.42
4607,Superman: Shadow of Apokolips,PlayStation 2,2002,Action,Atari,0.21,0.16,0,0.05,0.42
4609,American Chopper,PlayStation 2,2004,Racing,Zoo Digital Publishing,0.35,0.01,0,0.06,0.42
4620,Jikkyou Powerful Pro Yakyuu 11,PlayStation 2,2004,Sports,Konami Digital Entertainment,0,0,0.42,0,0.42
4622,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,PlayStation 2,2003,Action,THQ,0.21,0.16,0,0.05,0.42
4631,MLB 08: The Show,PlayStation 2,2008,Sports,Sony Computer Entertainment,0.35,0.01,0,0.06,0.42
4638,Cabela's Legendary Adventures,PlayStation 2,2008,Sports,Activision,0.21,0.16,0,0.05,0.42
4642,Thrillville: Off the Rails,PlayStation 2,2007,Strategy,LucasArts,0.2,0.16,0,0.05,0.42
4647,BloodRayne,PlayStation 2,2002,Shooter,Universal Interactive,0.2,0.16,0,0.05,0.42
4649,Castlevania: Curse of Darkness,PlayStation 2,2005,Action,Konami Digital Entertainment,0.18,0.14,0.05,0.05,0.42
4666,Pirates of the Caribbean: At World's End,PlayStation 2,2007,Action,Disney Interactive Studios,0.2,0.16,0,0.05,0.42
4669,High Rollers Casino,PlayStation 2,2004,Misc,Mud Duck Productions,0.2,0.16,0,0.05,0.42
4671,The Suffering,PlayStation 2,2004,Action,Midway Games,0.2,0.16,0,0.05,0.42
4676,NBA Jam,PlayStation 2,2003,Sports,Acclaim Entertainment,0.2,0.16,0,0.05,0.41
4677,Zone of the Enders: The 2nd Runner,PlayStation 2,2003,Simulation,Konami Digital Entertainment,0.15,0.12,0.11,0.04,0.41
4680,Jampack Spring 2004 (RP-T),PlayStation 2,2003,Misc,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
4682,NFL GameDay 2004,PlayStation 2,2003,Sports,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
4687,pro evolution soccer 2011,PlayStation 2,2010,Sports,Konami Digital Entertainment,0.04,0.21,0.05,0.11,0.41
4690,Crash of the Titans,PlayStation 2,2007,Action,Vivendi Games,0.34,0.01,0,0.06,0.41
4693,MLB 10: The Show,PlayStation 2,2010,Sports,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
4707,Jimmy Neutron: Boy Genius,PlayStation 2,2002,Platform,THQ,0.2,0.16,0,0.05,0.41
4711,X-Men: The Official Game,PlayStation 2,2006,Action,Activision,0.2,0.16,0,0.05,0.41
4714,Nicktoons: Unite!,PlayStation 2,2005,Adventure,THQ,0.34,0.01,0,0.06,0.41
4723,Boku no Natsuyasumi 2: Umi no Bouken Hen,PlayStation 2,2002,Adventure,Sony Computer Entertainment,0,0,0.41,0,0.41
4733,The Terminator: Dawn of Fate,PlayStation 2,2002,Action,Atari,0.2,0.16,0,0.05,0.41
4735,Rogue Galaxy: Director's Cut,PlayStation 2,2007,Role-Playing,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
4745,Band Hero,PlayStation 2,2009,Misc,Activision,0.15,0.06,0,0.2,0.41
4749,Armored Core 2: Another Age,PlayStation 2,2001,Simulation,Metro 3D,0.11,0.08,0.19,0.03,0.41
4750,Buzz! Junior: Jungle Party,PlayStation 2,2006,Misc,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
4753,NBA 2K11,PlayStation 2,2010,Action,Take-Two Interactive,0.34,0.01,0,0.06,0.41
4757,NBA 2K9,PlayStation 2,2008,Sports,Take-Two Interactive,0.34,0.01,0,0.06,0.41
4766,Marvel: Ultimate Alliance 2,PlayStation 2,2009,Role-Playing,Activision,0.23,0.02,0,0.16,0.41
4768,"Ed, Edd n Eddy: The Mis-Edventures",PlayStation 2,2005,Platform,Midway Games,0.34,0.01,0,0.06,0.41
4770,Disney's Tarzan Untamed,PlayStation 2,2001,Platform,Ubisoft,0.2,0.16,0,0.05,0.41
4774,From Russia With Love,PlayStation 2,2005,Action,Electronic Arts,0.34,0.01,0,0.06,0.41
4779,Minority Report: Everybody Runs,PlayStation 2,2002,Action,Activision,0.2,0.15,0,0.05,0.41
4797,NBA 2K10,PlayStation 2,2009,Sports,Take-Two Interactive,0.33,0.01,0,0.05,0.4
4798,Defender,PlayStation 2,2002,Misc,Midway Games,0.2,0.15,0,0.05,0.4
4799,NFL GameDay 2003,PlayStation 2,N/A,Sports,Unknown,0.2,0.15,0,0.05,0.4
4804,Gauntlet: Seven Sorrows,PlayStation 2,2005,Role-Playing,Midway Games,0.2,0.15,0,0.05,0.4
4808,Warriors Orochi 2 (JP sales),PlayStation 2,2008,Action,Tecmo Koei,0,0,0.4,0,0.4
4810,The Chronicles of Narnia: Prince Caspian,PlayStation 2,2008,Action,Disney Interactive Studios,0.2,0.15,0,0.05,0.4
4826,The Legend of Spyro: Dawn of the Dragon,PlayStation 2,2008,Platform,Vivendi Games,0.12,0.01,0,0.27,0.4
4832,18 Wheeler: American Pro Trucker,PlayStation 2,2001,Racing,Acclaim Entertainment,0.2,0.15,0,0.05,0.4
4833,Atari Anthology,PlayStation 2,2004,Misc,Atari,0.33,0.01,0,0.05,0.4
4837,Hot Wheels: Beat That!,PlayStation 2,2007,Racing,Activision,0.2,0.15,0,0.05,0.4
4838,MLB 2006,PlayStation 2,2005,Sports,Sony Computer Entertainment,0.33,0.01,0,0.05,0.4
4840,Brunswick Pro Bowling,PlayStation 2,2007,Sports,505 Games,0.2,0.15,0,0.05,0.4
4865,I-Ninja,PlayStation 2,2003,Platform,Sony Computer Entertainment,0.19,0.15,0,0.05,0.4
4867,Harvest Moon: Save the Homeland,PlayStation 2,N/A,Simulation,Unknown,0.19,0.15,0,0.05,0.4
4870,SD Gundam G Generation Seed,PlayStation 2,2004,Strategy,Namco Bandai Games,0,0,0.4,0,0.4
4878,Suzuki TT Superbikes,PlayStation 2,2005,Racing,Jester Interactive,0.33,0.01,0,0.05,0.4
4879,Rumble Roses,PlayStation 2,2004,Fighting,Konami Digital Entertainment,0.19,0.15,0,0.05,0.39
4881,Fantastic Four: Rise of the Silver Surfer,PlayStation 2,2007,Action,Take-Two Interactive,0.19,0.15,0,0.05,0.39
4885,Juiced 2: Hot Import Nights,PlayStation 2,2007,Racing,THQ,0.19,0.15,0.01,0.05,0.39
4897,Mobile Suit Gundam: Lost War Chronicles,PlayStation 2,2002,Shooter,Namco Bandai Games,0,0,0.39,0,0.39
4900,NBA Live 09,PlayStation 2,2008,Sports,Electronic Arts,0.32,0.01,0.01,0.05,0.39
4939,Jampack Winter 2003 (RP-T),PlayStation 2,2003,Misc,Sony Computer Entertainment,0.19,0.15,0,0.05,0.39
4941,Kengo: Master of Bushido,PlayStation 2,2000,Fighting,Ubisoft,0.16,0.13,0.06,0.04,0.39
4942,Blood Omen 2,PlayStation 2,2002,Action,Eidos Interactive,0.19,0.15,0,0.05,0.39
4947,Cabela's Dangerous Hunts 2,PlayStation 2,2005,Sports,Activision,0.19,0.15,0,0.05,0.39
4952,Chessmaster,PlayStation 2,2003,Misc,Ubisoft,0.19,0.15,0,0.05,0.39
4960,Ice Age 2: The Meltdown,PlayStation 2,2006,Platform,Vivendi Games,0.19,0.15,0,0.05,0.39
4963,Auto Modellista,PlayStation 2,2002,Racing,Capcom,0.19,0.15,0,0.05,0.39
4967,Tiger Woods PGA Tour 08,PlayStation 2,2007,Sports,Electronic Arts,0.19,0.15,0,0.05,0.39
4968,Karaoke Revolution Presents American Idol Encore,PlayStation 2,2008,Misc,Konami Digital Entertainment,0.19,0.15,0,0.05,0.39
4978,Evil Dead: Fistfull of Boomstick,PlayStation 2,2003,Action,THQ,0.19,0.15,0,0.05,0.38
4984,Shin Megami Tensei: Nocturne,PlayStation 2,2003,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38
4991,Looney Tunes: Acme Arsenal,PlayStation 2,2007,Action,Warner Bros. Interactive Entertainment,0.19,0.15,0,0.05,0.38
4994,SD Gundam G Generation Spirits,PlayStation 2,2007,Strategy,Namco Bandai Games,0,0,0.38,0,0.38
5002,NFL GameDay 2002,PlayStation 2,2001,Sports,Sony Computer Entertainment,0.19,0.15,0,0.05,0.38
5006,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PlayStation 2,2002,Strategy,Namco Bandai Games,0,0,0.38,0,0.38
5008,Sega Superstars Tennis,PlayStation 2,2008,Sports,Sega,0.1,0,0,0.28,0.38
5009,Headhunter,PlayStation 2,2002,Action,Sega,0.19,0.15,0,0.05,0.38
5021,Bratz: Rock Angelz,PlayStation 2,2005,Misc,THQ,0.19,0.15,0,0.05,0.38
5022,FlatOut,PlayStation 2,2004,Racing,Empire Interactive,0.19,0.15,0,0.05,0.38
5025,NCAA Football 11,PlayStation 2,2010,Sports,Electronic Arts,0.19,0.15,0,0.05,0.38
5029,Risk: Global Domination,PlayStation 2,2003,Strategy,Atari,0.19,0.15,0,0.05,0.38
5033,Grandia Xtreme,PlayStation 2,2002,Role-Playing,Enix Corporation,0.07,0.05,0.25,0.02,0.38
5034,Silent Scope,PlayStation 2,2000,Shooter,Konami Digital Entertainment,0.19,0.15,0,0.05,0.38
5037,Dora The Explorer: Dora Saves the Snow Princess,PlayStation 2,2008,Platform,Take-Two Interactive,0.19,0.15,0,0.05,0.38
5038,The Incredible Hulk,PlayStation 2,2008,Action,Sega,0.32,0.01,0,0.05,0.38
5039,Mercenaries 2: World in Flames,PlayStation 2,2008,Shooter,Electronic Arts,0.21,0,0,0.17,0.38
5048,MX vs. ATV Untamed,PlayStation 2,2007,Racing,THQ,0.32,0.01,0,0.05,0.38
5061,Madagascar: Escape 2 Africa,PlayStation 2,2008,Action,Activision,0.12,0,0,0.26,0.38
5069,EyeToy Play 2,PlayStation 2,2004,Misc,Sony Computer Entertainment,0.18,0.14,0,0.05,0.38
5072,WWE SmackDown vs. Raw 2011,PlayStation 2,2010,Fighting,THQ,0.24,0.07,0,0.07,0.38
5086,Super Dragon Ball Z,PlayStation 2,2006,Fighting,Atari,0.09,0.07,0.19,0.02,0.37
5096,Tiger Woods PGA Tour 09,PlayStation 2,2008,Sports,Electronic Arts,0.16,0,0,0.21,0.37
5104,Petz: Catz 2,PlayStation 2,2006,Simulation,Ubisoft,0.18,0.14,0,0.05,0.37
5111,Reel Fishing III,PlayStation 2,2003,Sports,Natsume,0.18,0.14,0,0.05,0.37
5112,Cabela's Deer Hunt 2005 Season,PlayStation 2,2004,Sports,Activision,0.18,0.14,0,0.05,0.37
5114,Rampage: Total Destruction,PlayStation 2,2006,Action,Midway Games,0.18,0.14,0,0.05,0.37
5115,High Heat Major League Baseball 2003,PlayStation 2,2002,Sports,3DO,0.18,0.14,0,0.05,0.37
5121,Spider-Man: Friend or Foe,PlayStation 2,2007,Action,Activision,0.31,0.01,0,0.05,0.37
5145,FIFA Street 2,PlayStation 2,2006,Sports,Electronic Arts,0.17,0.13,0.02,0.04,0.37
5150,Xenosaga Episode III: Also sprach Zarathustra,PlayStation 2,2006,Role-Playing,Namco Bandai Games,0.09,0.07,0.18,0.02,0.37
5161,The Sims 2: Castaway,PlayStation 2,2007,Simulation,Electronic Arts,0.3,0.01,0,0.05,0.37
5169,Dragon Ball Z: Infinite World,PlayStation 2,2008,Fighting,Namco Bandai Games,0.08,0.06,0.21,0.02,0.36
5172,ESPN X Games Skateboarding,PlayStation 2,2001,Sports,Konami Digital Entertainment,0.18,0.14,0,0.05,0.36
5177,Kamaitachi no Yoru 2,PlayStation 2,2002,Adventure,ChunSoft,0,0,0.36,0,0.36
5178,High Heat Major League Baseball 2004,PlayStation 2,2003,Sports,3DO,0.18,0.14,0,0.05,0.36
5179,Robots,PlayStation 2,2005,Action,Vivendi Games,0.18,0.14,0,0.05,0.36
5180,NARC,PlayStation 2,2005,Shooter,Midway Games,0.18,0.14,0,0.05,0.36
5187,Monster Rancher 3,PlayStation 2,2001,Simulation,Tecmo Koei,0.11,0.09,0.14,0.03,0.36
5188,The Incredibles: Rise of the Underminer,PlayStation 2,2005,Action,THQ,0.18,0.14,0,0.05,0.36
5194,Okage: Shadow King,PlayStation 2,2001,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,0.04,0.36
5204,NFL GameDay 2001,PlayStation 2,2000,Sports,Sony Computer Entertainment,0.18,0.14,0,0.05,0.36
5227,Naruto: Ultimate Ninja 3 (JP sales),PlayStation 2,2005,Fighting,Atari,0,0,0.36,0,0.36
5230,Rapala Pro Fishing,PlayStation 2,2004,Sports,Zoo Digital Publishing,0.18,0.14,0,0.05,0.36
5231,J-League Pro Soccer Club o Tsukurou '04,PlayStation 2,2004,Sports,Sega,0,0,0.36,0,0.36
5236,Disney's The Haunted Mansion,PlayStation 2,2003,Platform,Take-Two Interactive,0.18,0.14,0,0.05,0.36
5237,Arc the Lad: Twilight of the Spirits,PlayStation 2,2003,Role-Playing,Sony Computer Entertainment,0.18,0.14,0,0.05,0.36
5257,Arctic Thunder,PlayStation 2,2001,Racing,Midway Games,0.17,0.14,0,0.05,0.36
5259,NHL 2K10,PlayStation 2,2009,Sports,Take-Two Interactive,0.17,0.14,0,0.05,0.36
5271,Cabela's Outdoor Adventures (2006),PlayStation 2,2005,Sports,Zoo Digital Publishing,0.17,0.14,0,0.05,0.35
5273,Suikoden V,PlayStation 2,2006,Role-Playing,Konami Digital Entertainment,0.08,0.06,0.19,0.02,0.35
5277,Outlaw Golf 2,PlayStation 2,2004,Sports,Global Star,0.17,0.14,0,0.05,0.35
5281,Momotarou Dentetsu 12,PlayStation 2,2003,Misc,Hudson Soft,0,0,0.35,0,0.35
5284,Batman: Rise of Sin Tzu,PlayStation 2,2003,Action,Ubisoft,0.17,0.13,0,0.05,0.35
5288,Jikkyou Powerful Pro Yakyuu 13,PlayStation 2,2006,Sports,Konami Digital Entertainment,0,0,0.35,0,0.35
5294,Bloody Roar 3,PlayStation 2,2001,Fighting,Virgin Interactive,0.15,0.11,0.05,0.04,0.35
5295,WWE Crush Hour,PlayStation 2,2003,Racing,THQ,0.17,0.13,0,0.04,0.35
5311,Resident Evil: Dead Aim,PlayStation 2,2003,Action,Capcom,0.17,0.13,0,0.04,0.35
5315,The Fairly Odd Parents: Shadow Showdown,PlayStation 2,2004,Platform,THQ,0.17,0.13,0,0.04,0.35
5320,College Hoops 2K8,PlayStation 2,2007,Sports,Take-Two Interactive,0.17,0.13,0,0.04,0.35
5321,Guitar Hero: Metallica,PlayStation 2,2009,Misc,Activision,0.17,0.13,0,0.04,0.35
5322,Guilty Gear X2,PlayStation 2,2002,Fighting,Sammy Corporation,0.09,0.07,0.16,0.02,0.35
5326,Tom Clancy's Rainbow Six: Lockdown,PlayStation 2,2005,Shooter,Ubisoft,0.17,0.13,0,0.04,0.35
5328,The Tale of Despereaux,PlayStation 2,2008,Platform,Brash Entertainment,0.17,0.13,0,0.04,0.35
5329,Aggressive Inline,PlayStation 2,2002,Sports,Acclaim Entertainment,0.17,0.13,0,0.04,0.35
5330,Karaoke Revolution,PlayStation 2,2003,Misc,Konami Digital Entertainment,0.17,0.13,0,0.04,0.35
5333,Metal Arms: Glitch in the System,PlayStation 2,2003,Shooter,Vivendi Games,0.17,0.13,0,0.04,0.35
5335,Jikkyou Powerful Pro Yakyuu 7,PlayStation 2,2000,Sports,Konami Digital Entertainment,0,0,0.35,0,0.35
5337,EverGrace,PlayStation 2,2000,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,0.35
5341,Rugrats: Royal Ransom,PlayStation 2,2002,Platform,THQ,0.17,0.13,0,0.04,0.35
5348,Charlie and the Chocolate Factory,PlayStation 2,2005,Adventure,Global Star,0.17,0.13,0,0.04,0.35
5357,High School Musical 3: Senior Year DANCE!,PlayStation 2,2008,Misc,Disney Interactive Studios,0.17,0.13,0,0.04,0.34
5358,Dynasty Warriors 5 Empires,PlayStation 2,2006,Action,Tecmo Koei,0.11,0.09,0.12,0.03,0.34
5370,Monster Rancher 4,PlayStation 2,2003,Simulation,Tecmo Koei,0.08,0.06,0.19,0.02,0.34
5373,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PlayStation 2,2004,Adventure,Disney Interactive Studios,0.17,0.13,0,0.04,0.34
5376,MotorStorm: Arctic Edge,PlayStation 2,2009,Racing,Sony Computer Entertainment,0.07,0.03,0,0.25,0.34
5380,Super Bust-A-Move,PlayStation 2,2000,Puzzle,Acclaim Entertainment,0.17,0.13,0,0.04,0.34
5382,Thunderstrike: Operation Phoenix,PlayStation 2,2001,Simulation,Eidos Interactive,0.17,0.13,0,0.04,0.34
5404,Leisure Suit Larry: Magna Cum Laude,PlayStation 2,2004,Adventure,Vivendi Games,0.17,0.13,0,0.04,0.34
5426,Disney Sing It: Pop Hits,PlayStation 2,2009,Misc,Disney Interactive Studios,0.1,0.02,0,0.22,0.34
5432,Dynasty Warriors: Gundam 2,PlayStation 2,2008,Action,Namco Bandai Games,0.04,0.03,0.25,0.01,0.34
5435,MXRider,PlayStation 2,2001,Racing,Atari,0.16,0.13,0,0.04,0.34
5440,World Championship Poker 2: Featuring Howard Lederer,PlayStation 2,2005,Misc,Oxygen Interactive,0.16,0.13,0,0.04,0.34
5451,Beyond Good & Evil,PlayStation 2,2003,Adventure,Ubisoft,0.16,0.13,0,0.04,0.33
5475,Klonoa 2: Lunatea's Veil,PlayStation 2,2001,Platform,Sony Computer Entertainment,0.12,0.1,0.08,0.03,0.33
5479,Disney's Treasure Planet,PlayStation 2,2002,Action,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33
5488,Kelly Slater's Pro Surfer,PlayStation 2,2002,Sports,Activision,0.16,0.13,0,0.04,0.33
5491,Legends of Wrestling II,PlayStation 2,2002,Fighting,Acclaim Entertainment,0.16,0.13,0,0.04,0.33
5500,MLB 09: The Show,PlayStation 2,2009,Sports,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33
5502,Cool Boarders 2001,PlayStation 2,2001,Sports,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33
5505,Scooby-Doo! First Frights,PlayStation 2,2009,Action,Warner Bros. Interactive Entertainment,0.14,0.03,0,0.16,0.33
5508,Way of the Samurai 2,PlayStation 2,2003,Action,Capcom,0.05,0.04,0.23,0.01,0.33
5515,Disgaea 2: Cursed Memories,PlayStation 2,2006,Role-Playing,Tecmo Koei,0.09,0.07,0.15,0.02,0.33
5518,Clock Tower 3,PlayStation 2,2002,Adventure,Capcom,0.1,0.08,0.12,0.03,0.33
5526,Disgaea: Hour of Darkness,PlayStation 2,2003,Role-Playing,Tecmo Koei,0.16,0.13,0,0.04,0.33
5527,NeoGeo Battle Coliseum,PlayStation 2,2005,Fighting,Ignition Entertainment,0.16,0.13,0,0.04,0.33
5557,Samurai Warriors 2: Xtreme Legends (JP sales),PlayStation 2,2007,Action,Tecmo Koei,0,0,0.33,0,0.33
5573,Pinball Hall of Fame: The Gottlieb Collection,PlayStation 2,2004,Misc,Play It,0.16,0.12,0,0.04,0.33
5582,Nicktoons: Movin',PlayStation 2,2004,Action,THQ,0.16,0.12,0,0.04,0.32
5585,SWAT: Global Strike Team,PlayStation 2,2003,Shooter,Vivendi Games,0.16,0.12,0,0.04,0.32
5599,Kinetica,PlayStation 2,2001,Racing,Sony Computer Entertainment,0.16,0.12,0,0.04,0.32
